date,source,target
2013-02-07,196,64
2013-02-07,427,112
2013-02-07,1356,1
2013-02-07,1691,7600
2013-02-07,7432,3
2013-02-08,3,125
2013-02-08,3,173
2013-02-08,3,815
2013-02-08,29,123
2013-02-08,56,90
2013-02-08,61,1813
2013-02-08,61,1828
2013-02-08,73,214
2013-02-08,90,56
2013-02-08,121,1058
2013-02-08,123,29
2013-02-08,177,10
2013-02-08,214,73
2013-02-08,1058,107
2013-02-08,1058,121
2013-02-08,1813,61
2013-02-08,1828,61
2013-02-09,1,2315
2013-02-09,3,135
2013-02-09,3,1835
2013-02-09,3,1837
2013-02-09,15,1162
2013-02-09,22,61
2013-02-09,43,135
2013-02-09,56,1346
2013-02-09,61,22
2013-02-09,135,3
2013-02-09,173,1837
2013-02-09,530,15
2013-02-09,1162,15
2013-02-09,1346,56
2013-02-09,1835,3
2013-02-09,1837,173
2013-02-09,2249,1
2013-02-09,3120,15
2013-02-10,3,27
2013-02-10,10,320
2013-02-10,15,10
2013-02-10,15,1921
2013-02-10,22,15
2013-02-10,40,47
2013-02-10,46,2718
2013-02-10,64,70
2013-02-10,64,135
2013-02-10,110,174
2013-02-10,123,3
2013-02-10,135,64
2013-02-10,174,110
2013-02-10,320,10
2013-02-10,886,7595
2013-02-10,969,7595
2013-02-10,1921,15
2013-02-10,2718,46
2013-02-10,7518,491
2013-02-10,7595,886
2013-02-10,7595,969
2013-02-11,3,1548
2013-02-11,7,27
2013-02-11,7,748
2013-02-11,8,1836
2013-02-11,8,3131
2013-02-11,10,56
2013-02-11,24,374
2013-02-11,27,7
2013-02-11,56,10
2013-02-11,61,3130
2013-02-11,177,1352
2013-02-11,220,491
2013-02-11,220,967
2013-02-11,243,872
2013-02-11,374,24
2013-02-11,872,18
2013-02-11,872,243
2013-02-11,967,220
2013-02-11,1548,3
2013-02-11,1836,8
2013-02-11,3130,61
2013-02-11,3131,8
2013-02-11,5342,15
2013-02-11,7550,188
2013-02-12,3,259
2013-02-12,3,1545
2013-02-12,3,2315
2013-02-12,7,7574
2013-02-12,15,5342
2013-02-12,15,7518
2013-02-12,30,197
2013-02-12,56,1179
2013-02-12,95,7548
2013-02-12,95,7574
2013-02-12,143,1357
2013-02-12,197,30
2013-02-12,259,10
2013-02-12,288,7595
2013-02-12,427,15
2013-02-12,809,7
2013-02-12,1179,56
2013-02-12,1352,177
2013-02-12,1357,143
2013-02-12,1691,7574
2013-02-12,2315,1
2013-02-12,2315,3
2013-02-12,7518,15
2013-02-12,7595,288
2013-02-13,1,174
2013-02-13,3,879
2013-02-13,6,112
2013-02-13,13,2290
2013-02-13,26,333
2013-02-13,26,7595
2013-02-13,40,2314
2013-02-13,177,621
2013-02-13,227,244
2013-02-13,244,227
2013-02-13,333,26
2013-02-13,879,3
2013-02-13,7595,26
2013-02-14,3,1459
2013-02-14,6,106
2013-02-14,10,242
2013-02-14,10,3135
2013-02-14,95,7550
2013-02-14,106,6
2013-02-14,107,1058
2013-02-14,1177,220
2013-02-14,1350,6
2013-02-14,1459,3
2013-02-15,7,156
2013-02-15,22,703
2013-02-15,22,2317
2013-02-15,43,88
2013-02-15,177,2225
2013-02-15,179,595
2013-02-15,188,157
2013-02-15,227,124
2013-02-15,242,10
2013-02-15,242,196
2013-02-15,549,7
2013-02-15,703,22
2013-02-15,2225,177
2013-02-15,2317,22
2013-02-15,2319,7595
2013-02-15,7595,2319
2013-02-15,7595,3136
2013-02-16,6,100
2013-02-16,29,111
2013-02-16,36,177
2013-02-16,61,3123
2013-02-16,107,116
2013-02-16,111,29
2013-02-16,111,125
2013-02-16,116,107
2013-02-16,116,3137
2013-02-16,116,7595
2013-02-16,177,36
2013-02-16,3123,61
2013-02-16,3137,116
2013-02-16,7595,116
2013-02-17,1,3134
2013-02-17,3,621
2013-02-17,3,2321
2013-02-17,13,2320
2013-02-17,95,7432
2013-02-17,110,390
2013-02-17,116,5679
2013-02-17,162,177
2013-02-17,173,174
2013-02-17,174,173
2013-02-17,177,162
2013-02-17,177,7595
2013-02-17,493,525
2013-02-17,525,493
2013-02-17,621,3
2013-02-17,2321,3
2013-02-17,5679,116
2013-02-17,7432,95
2013-02-18,1,1355
2013-02-18,6,138
2013-02-18,6,305
2013-02-18,6,1830
2013-02-18,7,371
2013-02-18,25,1792
2013-02-18,30,1732
2013-02-18,56,103
2013-02-18,92,6
2013-02-18,103,56
2013-02-18,120,244
2013-02-18,135,1732
2013-02-18,145,2
2013-02-18,244,120
2013-02-18,305,6
2013-02-18,351,3
2013-02-18,371,7
2013-02-18,553,111
2013-02-18,696,25
2013-02-18,1541,7595
2013-02-18,1732,30
2013-02-18,1792,25
2013-02-18,1830,6
2013-02-18,1830,138
2013-02-18,3138,7595
2013-02-18,7554,6
2013-02-18,7554,1035
2013-02-18,7554,1830
2013-02-18,7595,30
2013-02-18,7595,430
2013-02-18,7595,1541
2013-02-18,7595,3138
2013-02-19,2,18
2013-02-19,3,1036
2013-02-19,3,1356
2013-02-19,3,7431
2013-02-19,24,345
2013-02-19,33,95
2013-02-19,46,3133
2013-02-19,288,641
2013-02-19,345,24
2013-02-19,641,8
2013-02-19,641,288
2013-02-19,971,33
2013-02-19,1036,3
2013-02-19,1356,3
2013-02-19,2322,7595
2013-02-19,7431,3
2013-02-19,7595,2322
2013-02-20,10,156
2013-02-20,21,205
2013-02-20,24,7512
2013-02-20,90,266
2013-02-20,156,10
2013-02-20,172,214
2013-02-20,172,641
2013-02-20,174,1
2013-02-20,214,172
2013-02-20,244,333
2013-02-20,244,1041
2013-02-20,333,244
2013-02-20,333,7595
2013-02-20,430,1055
2013-02-20,641,172
2013-02-20,641,1224
2013-02-20,1041,244
2013-02-20,1055,430
2013-02-20,7595,83
2013-02-20,7595,174
2013-02-20,7595,333
2013-02-21,3,509
2013-02-21,6,1055
2013-02-21,16,509
2013-02-21,90,6
2013-02-21,156,7
2013-02-21,244,295
2013-02-21,295,244
2013-02-21,430,7595
2013-02-21,509,3
2013-02-21,509,16
2013-02-21,1055,6
2013-02-21,1181,362
2013-02-21,7512,24
2013-02-22,7,1171
2013-02-22,9,295
2013-02-22,47,83
2013-02-22,174,315
2013-02-22,177,1179
2013-02-22,244,7595
2013-02-22,266,90
2013-02-22,295,9
2013-02-22,315,174
2013-02-22,451,275
2013-02-22,1045,7595
2013-02-22,1171,7
2013-02-22,1179,177
2013-02-22,1614,1176
2013-02-22,5679,7595
2013-02-22,7595,244
2013-02-22,7595,1045
2013-02-22,7595,5679
2013-02-23,7,296
2013-02-23,7,1153
2013-02-23,8,123
2013-02-23,95,493
2013-02-23,123,8
2013-02-23,177,90
2013-02-23,296,7
2013-02-23,493,95
2013-02-23,529,1
2013-02-23,1061,1
2013-02-24,40,1179
2013-02-24,188,73
2013-02-24,1179,40
2013-02-24,1830,244
2013-02-24,1954,3133
2013-02-24,3133,127
2013-02-24,3133,1954
2013-02-25,1,1060
2013-02-25,1,7431
2013-02-25,2,381
2013-02-25,3,7377
2013-02-25,9,123
2013-02-25,62,886
2013-02-25,88,296
2013-02-25,123,9
2013-02-25,242,95
2013-02-25,296,88
2013-02-25,381,2
2013-02-25,7377,3
2013-02-26,3,174
2013-02-26,7,1360
2013-02-26,22,641
2013-02-26,56,1360
2013-02-26,174,3
2013-02-26,177,6
2013-02-26,206,1062
2013-02-26,641,22
2013-02-26,756,1543
2013-02-26,1062,206
2013-02-26,1360,7
2013-02-26,1360,56
2013-02-26,1528,3133
2013-02-26,3133,1528
2013-02-27,3,6
2013-02-27,3,205
2013-02-27,3,1360
2013-02-27,13,1168
2013-02-27,13,1533
2013-02-27,30,1059
2013-02-27,67,641
2013-02-27,83,1048
2013-02-27,95,241
2013-02-27,188,241
2013-02-27,205,3
2013-02-27,216,756
2013-02-27,241,95
2013-02-27,621,177
2013-02-27,641,67
2013-02-27,756,216
2013-02-27,1048,83
2013-02-27,1059,30
2013-02-27,1168,13
2013-02-27,1360,3
2013-02-27,1526,18
2013-02-28,1,1177
2013-02-28,2,107
2013-02-28,3,493
2013-02-28,3,632
2013-02-28,3,971
2013-02-28,6,2326
2013-02-28,13,2288
2013-02-28,15,14
2013-02-28,24,107
2013-02-28,83,107
2013-02-28,103,177
2013-02-28,107,2
2013-02-28,107,83
2013-02-28,152,1691
2013-02-28,279,15
2013-02-28,318,145
2013-02-28,451,199
2013-02-28,493,3
2013-02-28,523,371
2013-02-28,632,3
2013-02-28,673,55
2013-02-28,673,134
2013-02-28,673,3058
2013-02-28,1159,21
2013-02-28,1177,243
2013-02-28,1691,152
2013-02-28,2326,6
2013-02-28,3058,673
2013-02-28,7595,2327
2013-03-01,6,90
2013-03-01,6,701
2013-03-01,6,1361
2013-03-01,22,3134
2013-03-01,27,641
2013-03-01,29,373
2013-03-01,53,1959
2013-03-01,61,3126
2013-03-01,95,5679
2013-03-01,125,1837
2013-03-01,199,451
2013-03-01,243,1177
2013-03-01,278,431
2013-03-01,373,29
2013-03-01,431,278
2013-03-01,493,1
2013-03-01,641,27
2013-03-01,971,3
2013-03-01,1060,1
2013-03-01,1361,6
2013-03-01,1837,3
2013-03-01,1837,125
2013-03-01,3126,61
2013-03-01,3134,22
2013-03-01,3134,27
2013-03-01,3134,617
2013-03-01,5679,95
2013-03-02,3,1818
2013-03-02,15,35
2013-03-02,15,126
2013-03-02,177,269
2013-03-02,244,373
2013-03-02,269,80
2013-03-02,373,244
2013-03-02,1059,1153
2013-03-02,1153,1059
2013-03-02,1818,3
2013-03-02,5342,109
2013-03-02,5342,1611
2013-03-02,7554,27
2013-03-03,7,3145
2013-03-03,13,3144
2013-03-03,27,519
2013-03-03,80,269
2013-03-03,95,1307
2013-03-03,177,1548
2013-03-03,177,7554
2013-03-03,244,1356
2013-03-03,244,2329
2013-03-03,519,27
2013-03-03,958,641
2013-03-03,1159,29
2013-03-03,1307,95
2013-03-03,1548,177
2013-03-03,3144,13
2013-03-03,3145,7
2013-03-03,7554,177
2013-03-03,7595,53
2013-03-04,6,3
2013-03-04,6,280
2013-03-04,6,1178
2013-03-04,7,1151
2013-03-04,18,1800
2013-03-04,27,177
2013-03-04,30,431
2013-03-04,33,244
2013-03-04,47,280
2013-03-04,56,431
2013-03-04,95,362
2013-03-04,125,666
2013-03-04,156,431
2013-03-04,174,8
2013-03-04,178,2323
2013-03-04,190,197
2013-03-04,197,190
2013-03-04,197,244
2013-03-04,199,2324
2013-03-04,244,33
2013-03-04,244,197
2013-03-04,244,1060
2013-03-04,244,1181
2013-03-04,280,6
2013-03-04,280,47
2013-03-04,373,1060
2013-03-04,431,30
2013-03-04,431,56
2013-03-04,431,156
2013-03-04,530,35
2013-03-04,666,125
2013-03-04,1060,244
2013-03-04,1060,373
2013-03-04,1181,244
2013-03-04,1361,8
2013-03-04,1800,18
2013-03-04,2323,178
2013-03-04,2324,199
2013-03-04,2329,244
2013-03-04,3145,27
2013-03-04,7431,27
2013-03-04,7595,107
2013-03-05,1,3142
2013-03-05,6,27
2013-03-05,6,162
2013-03-05,6,1179
2013-03-05,8,2330
2013-03-05,27,6
2013-03-05,33,641
2013-03-05,33,971
2013-03-05,56,7595
2013-03-05,107,7595
2013-03-05,134,598
2013-03-05,145,941
2013-03-05,145,7600
2013-03-05,177,27
2013-03-05,177,815
2013-03-05,244,2
2013-03-05,362,95
2013-03-05,564,748
2013-03-05,598,673
2013-03-05,598,5342
2013-03-05,641,33
2013-03-05,641,958
2013-03-05,815,177
2013-03-05,1179,6
2013-03-05,2330,8
2013-03-05,2330,27
2013-03-05,3142,1
2013-03-05,7431,1
2013-03-05,7431,125
2013-03-05,7595,56
2013-03-06,1,112
2013-03-06,3,42
2013-03-06,8,1361
2013-03-06,24,90
2013-03-06,24,632
2013-03-06,26,1035
2013-03-06,88,145
2013-03-06,95,2330
2013-03-06,142,27
2013-03-06,227,90
2013-03-06,373,3146
2013-03-06,617,493
2013-03-06,632,24
2013-03-06,941,145
2013-03-06,2330,95
2013-03-06,3146,373
2013-03-07,3,286
2013-03-07,3,1361
2013-03-07,3,1547
2013-03-07,3,2280
2013-03-07,3,2331
2013-03-07,8,1415
2013-03-07,25,1336
2013-03-07,125,564
2013-03-07,174,391
2013-03-07,177,1553
2013-03-07,244,43
2013-03-07,286,3
2013-03-07,391,174
2013-03-07,564,125
2013-03-07,564,244
2013-03-07,632,3151
2013-03-07,1336,25
2013-03-07,1361,3
2013-03-07,1415,8
2013-03-07,1547,3
2013-03-07,1553,177
2013-03-07,2280,3
2013-03-07,2317,134
2013-03-07,2331,3
2013-03-07,3151,632
2013-03-08,1,1839
2013-03-08,1,3143
2013-03-08,1,3148
2013-03-08,3,1054
2013-03-08,3,1060
2013-03-08,3,1550
2013-03-08,15,2289
2013-03-08,33,431
2013-03-08,42,1359
2013-03-08,61,1182
2013-03-08,95,242
2013-03-08,95,391
2013-03-08,196,80
2013-03-08,391,95
2013-03-08,431,33
2013-03-08,431,1552
2013-03-08,756,1183
2013-03-08,1060,3
2013-03-08,1182,61
2013-03-08,1183,756
2013-03-08,1359,42
2013-03-08,1550,3
2013-03-08,1552,431
2013-03-08,2289,15
2013-03-08,2289,35
2013-03-08,2324,1
2013-03-08,3143,1
2013-03-08,5342,516
2013-03-09,1,1521
2013-03-09,1,2324
2013-03-09,1,3141
2013-03-09,1,3149
2013-03-09,3,21
2013-03-09,7,36
2013-03-09,21,3
2013-03-09,25,1342
2013-03-09,61,3150
2013-03-09,125,7431
2013-03-09,145,3152
2013-03-09,145,7594
2013-03-09,1342,25
2013-03-09,1549,431
2013-03-09,1797,29
2013-03-09,3133,1176
2013-03-09,3150,61
2013-03-10,6,287
2013-03-10,30,1552
2013-03-10,73,155
2013-03-10,95,1829
2013-03-10,1351,551
2013-03-10,1552,30
2013-03-10,7595,8
2013-03-11,1,1840
2013-03-11,3,2328
2013-03-11,6,809
2013-03-11,6,1555
2013-03-11,6,7554
2013-03-11,7,7554
2013-03-11,8,7390
2013-03-11,13,599
2013-03-11,13,812
2013-03-11,26,1059
2013-03-11,27,1179
2013-03-11,33,6
2013-03-11,74,18
2013-03-11,125,3
2013-03-11,198,138
2013-03-11,484,1059
2013-03-11,491,196
2013-03-11,599,13
2013-03-11,701,6
2013-03-11,812,13
2013-03-11,1059,26
2013-03-11,1059,484
2013-03-11,1179,27
2013-03-11,1555,6
2013-03-11,1830,7554
2013-03-11,1839,1
2013-03-11,1840,1
2013-03-11,2152,35
2013-03-11,2328,3
2013-03-11,2328,27
2013-03-12,3,7595
2013-03-12,6,431
2013-03-12,7,1152
2013-03-12,8,7
2013-03-12,8,25
2013-03-12,8,458
2013-03-12,10,42
2013-03-12,24,703
2013-03-12,24,3147
2013-03-12,25,8
2013-03-12,42,10
2013-03-12,56,187
2013-03-12,95,174
2013-03-12,187,56
2013-03-12,431,6
2013-03-12,458,8
2013-03-12,491,80
2013-03-12,703,24
2013-03-12,1152,7
2013-03-12,7595,3
2013-03-13,3,162
2013-03-13,3,641
2013-03-13,3,691
2013-03-13,3,3154
2013-03-13,7,810
2013-03-13,25,1830
2013-03-13,27,88
2013-03-13,27,1362
2013-03-13,70,114
2013-03-13,88,27
2013-03-13,166,177
2013-03-13,177,174
2013-03-13,295,839
2013-03-13,411,38
2013-03-13,641,3
2013-03-13,673,598
2013-03-13,691,3
2013-03-13,839,295
2013-03-13,955,3
2013-03-13,1830,25
2013-03-13,3147,24
2013-03-13,3154,3
2013-03-13,3156,27
2013-03-13,6014,7
2013-03-13,6014,8
2013-03-13,6014,24
2013-03-13,6014,407
2013-03-13,6014,1341
2013-03-14,1,817
2013-03-14,3,197
2013-03-14,3,242
2013-03-14,3,1362
2013-03-14,6,3158
2013-03-14,17,42
2013-03-14,38,411
2013-03-14,42,17
2013-03-14,54,40
2013-03-14,56,244
2013-03-14,95,2257
2013-03-14,108,645
2013-03-14,139,2257
2013-03-14,242,3
2013-03-14,244,56
2013-03-14,431,610
2013-03-14,610,431
2013-03-14,645,108
2013-03-14,817,1
2013-03-14,1059,244
2013-03-14,1362,3
2013-03-14,1362,27
2013-03-14,2320,13
2013-03-15,1,1267
2013-03-15,3,1059
2013-03-15,3,2332
2013-03-15,3,2334
2013-03-15,6,1254
2013-03-15,10,935
2013-03-15,30,1184
2013-03-15,61,599
2013-03-15,68,599
2013-03-15,125,1840
2013-03-15,266,451
2013-03-15,315,645
2013-03-15,451,266
2013-03-15,599,61
2013-03-15,599,68
2013-03-15,645,315
2013-03-15,935,10
2013-03-15,965,61
2013-03-15,1041,3157
2013-03-15,1059,3
2013-03-15,1184,30
2013-03-15,1267,1
2013-03-15,1840,125
2013-03-15,2332,3
2013-03-15,2334,3
2013-03-15,3141,1
2013-03-15,3157,1041
2013-03-16,3,1790
2013-03-16,6,7390
2013-03-16,67,10
2013-03-16,165,15
2013-03-16,645,1060
2013-03-16,645,3160
2013-03-16,1060,645
2013-03-16,1254,6
2013-03-16,3160,645
2013-03-17,27,26
2013-03-17,123,1146
2013-03-17,142,645
2013-03-17,958,155
2013-03-17,1146,123
2013-03-18,3,190
2013-03-18,6,818
2013-03-18,13,1529
2013-03-18,30,1840
2013-03-18,177,43
2013-03-18,190,3
2013-03-18,260,7390
2013-03-18,325,134
2013-03-18,958,1
2013-03-18,1529,13
2013-03-18,1691,7595
2013-03-18,1840,30
2013-03-18,3156,1
2013-03-18,5342,7595
2013-03-19,1,493
2013-03-19,3,244
2013-03-19,3,774
2013-03-19,3,3132
2013-03-19,6,728
2013-03-19,7,203
2013-03-19,13,2283
2013-03-19,24,621
2013-03-19,56,2337
2013-03-19,122,20
2013-03-19,203,7
2013-03-19,244,3
2013-03-19,431,1549
2013-03-19,610,641
2013-03-19,621,24
2013-03-19,641,610
2013-03-19,754,5342
2013-03-19,774,3
2013-03-19,809,6
2013-03-19,809,317
2013-03-19,818,6
2013-03-19,2283,13
2013-03-19,2337,56
2013-03-19,3079,124
2013-03-19,3132,3
2013-03-19,3158,6
2013-03-19,5342,8
2013-03-19,5342,323
2013-03-19,5342,406
2013-03-19,5342,754
2013-03-20,3,358
2013-03-20,6,8
2013-03-20,6,3155
2013-03-20,13,1182
2013-03-20,13,1831
2013-03-20,22,369
2013-03-20,24,1691
2013-03-20,25,244
2013-03-20,26,286
2013-03-20,27,754
2013-03-20,32,107
2013-03-20,61,3161
2013-03-20,95,104
2013-03-20,107,24
2013-03-20,107,32
2013-03-20,113,134
2013-03-20,113,170
2013-03-20,113,358
2013-03-20,113,801
2013-03-20,134,325
2013-03-20,155,73
2013-03-20,155,645
2013-03-20,244,280
2013-03-20,280,244
2013-03-20,358,3
2013-03-20,358,113
2013-03-20,369,22
2013-03-20,369,199
2013-03-20,645,155
2013-03-20,728,6
2013-03-20,754,8
2013-03-20,754,2332
2013-03-20,1182,13
2013-03-20,1831,13
2013-03-20,2332,754
2013-03-20,3155,6
2013-03-20,3161,61
2013-03-20,5342,451
2013-03-21,1,3156
2013-03-21,2,93
2013-03-21,3,2336
2013-03-21,6,810
2013-03-21,7,1059
2013-03-21,8,6
2013-03-21,15,165
2013-03-21,25,641
2013-03-21,49,2338
2013-03-21,70,966
2013-03-21,83,333
2013-03-21,93,2
2013-03-21,95,1278
2013-03-21,100,645
2013-03-21,172,142
2013-03-21,244,641
2013-03-21,333,83
2013-03-21,598,35
2013-03-21,598,134
2013-03-21,641,25
2013-03-21,645,100
2013-03-21,810,6
2013-03-21,817,160
2013-03-21,958,3162
2013-03-21,966,70
2013-03-21,1059,7
2013-03-21,1278,95
2013-03-21,2338,49
2013-03-21,2339,817
2013-03-21,3162,958
2013-03-22,1,1519
2013-03-22,1,2334
2013-03-22,3,973
2013-03-22,3,1839
2013-03-22,24,134
2013-03-22,27,1055
2013-03-22,30,207
2013-03-22,30,3164
2013-03-22,40,1794
2013-03-22,53,65
2013-03-22,65,53
2013-03-22,98,70
2013-03-22,121,598
2013-03-22,194,530
2013-03-22,207,30
2013-03-22,598,121
2013-03-22,973,3
2013-03-22,1055,27
2013-03-22,1519,1
2013-03-22,1794,40
2013-03-22,1839,3
2013-03-22,2334,1
2013-03-22,3164,30
2013-03-22,7390,6
2013-03-22,7595,1691
2013-03-23,7,70
2013-03-23,16,2340
2013-03-23,27,2336
2013-03-23,53,110
2013-03-23,65,244
2013-03-23,70,7
2013-03-23,106,280
2013-03-23,110,523
2013-03-23,190,15
2013-03-23,244,134
2013-03-23,280,106
2013-03-23,529,2316
2013-03-23,599,244
2013-03-23,641,2341
2013-03-23,1058,555
2013-03-23,2340,16
2013-03-23,7390,8
2013-03-24,1,1842
2013-03-24,1,2338
2013-03-24,6,815
2013-03-24,70,196
2013-03-24,80,555
2013-03-24,85,2328
2013-03-24,160,817
2013-03-24,214,555
2013-03-24,451,555
2013-03-24,555,80
2013-03-24,555,451
2013-03-24,555,1035
2013-03-24,815,6
2013-03-24,859,7419
2013-03-24,1175,3168
2013-03-24,2328,85
2013-03-24,2341,641
2013-03-24,3168,1175
2013-03-24,7334,7604
2013-03-24,7419,859
2013-03-25,1,459
2013-03-25,9,7334
2013-03-25,30,7604
2013-03-25,43,7600
2013-03-25,68,7334
2013-03-25,68,7600
2013-03-25,68,7604
2013-03-25,83,7604
2013-03-25,85,7604
2013-03-25,156,1842
2013-03-25,177,7604
2013-03-25,179,7604
2013-03-25,188,7604
2013-03-25,194,1154
2013-03-25,244,80
2013-03-25,390,110
2013-03-25,645,3165
2013-03-25,1154,194
2013-03-25,1182,1537
2013-03-25,1537,1182
2013-03-25,1842,1
2013-03-25,1842,156
2013-03-25,3165,645
2013-03-25,7604,74
2013-03-25,7604,7334
2013-03-26,7,7602
2013-03-26,9,7601
2013-03-26,9,7602
2013-03-26,32,941
2013-03-26,43,2078
2013-03-26,43,7598
2013-03-26,43,7599
2013-03-26,43,7601
2013-03-26,43,7602
2013-03-26,43,7604
2013-03-26,47,7604
2013-03-26,49,7341
2013-03-26,56,197
2013-03-26,56,242
2013-03-26,65,7604
2013-03-26,68,7598
2013-03-26,68,7599
2013-03-26,68,7601
2013-03-26,68,7602
2013-03-26,80,7604
2013-03-26,95,332
2013-03-26,95,1045
2013-03-26,168,56
2013-03-26,177,7598
2013-03-26,177,7599
2013-03-26,177,7601
2013-03-26,179,7598
2013-03-26,179,7599
2013-03-26,179,7601
2013-03-26,179,7602
2013-03-26,188,7334
2013-03-26,188,7599
2013-03-26,197,56
2013-03-26,228,124
2013-03-26,242,56
2013-03-26,242,451
2013-03-26,244,30
2013-03-26,329,7604
2013-03-26,330,7600
2013-03-26,330,7604
2013-03-26,332,124
2013-03-26,333,7604
2013-03-26,451,242
2013-03-26,451,695
2013-03-26,641,973
2013-03-26,695,451
2013-03-26,973,641
2013-03-26,1045,95
2013-03-26,1151,7
2013-03-26,1541,177
2013-03-26,1691,165
2013-03-26,1691,7602
2013-03-26,3149,1
2013-03-26,7341,49
2013-03-26,7598,7334
2013-03-26,7598,7599
2013-03-26,7598,7600
2013-03-26,7598,7603
2013-03-26,7598,7604
2013-03-26,7599,7334
2013-03-26,7599,7598
2013-03-26,7599,7600
2013-03-26,7601,7334
2013-03-26,7601,7598
2013-03-26,7601,7599
2013-03-26,7601,7600
2013-03-26,7601,7604
2013-03-26,7602,7334
2013-03-26,7602,7598
2013-03-26,7602,7599
2013-03-26,7602,7600
2013-03-26,7602,7601
2013-03-26,7602,7604
2013-03-26,7604,8
2013-03-26,7604,99
2013-03-26,7604,101
2013-03-26,7604,147
2013-03-26,7604,157
2013-03-26,7604,166
2013-03-26,7604,187
2013-03-26,7604,190
2013-03-26,7604,7598
2013-03-26,7604,7599
2013-03-26,7604,7600
2013-03-26,7604,7601
2013-03-26,7604,7602
2013-03-26,7604,7603
2013-03-27,1,3167
2013-03-27,8,3159
2013-03-27,27,973
2013-03-27,30,244
2013-03-27,47,7598
2013-03-27,47,7599
2013-03-27,47,7602
2013-03-27,49,73
2013-03-27,56,3166
2013-03-27,73,10
2013-03-27,73,156
2013-03-27,88,646
2013-03-27,93,3171
2013-03-27,98,7
2013-03-27,125,817
2013-03-27,155,156
2013-03-27,155,3169
2013-03-27,156,73
2013-03-27,156,155
2013-03-27,168,591
2013-03-27,168,7604
2013-03-27,172,555
2013-03-27,172,7604
2013-03-27,555,172
2013-03-27,591,168
2013-03-27,646,88
2013-03-27,817,125
2013-03-27,817,2339
2013-03-27,818,24
2013-03-27,953,15
2013-03-27,973,27
2013-03-27,1691,7598
2013-03-27,1691,7599
2013-03-27,1691,7601
2013-03-27,1691,7604
2013-03-27,3159,8
2013-03-27,3166,56
2013-03-27,3169,155
2013-03-27,3171,93
2013-03-27,5342,7
2013-03-27,7419,646
2013-03-28,3,646
2013-03-28,7,645
2013-03-28,8,1556
2013-03-28,14,15
2013-03-28,27,645
2013-03-28,30,114
2013-03-28,56,168
2013-03-28,73,49
2013-03-28,95,244
2013-03-28,100,7604
2013-03-28,108,130
2013-03-28,108,1363
2013-03-28,130,108
2013-03-28,143,7604
2013-03-28,150,7598
2013-03-28,150,7599
2013-03-28,150,7601
2013-03-28,150,7602
2013-03-28,150,7604
2013-03-28,155,958
2013-03-28,177,49
2013-03-28,184,7604
2013-03-28,244,95
2013-03-28,244,245
2013-03-28,245,244
2013-03-28,645,7
2013-03-28,645,27
2013-03-28,645,142
2013-03-28,646,3
2013-03-28,646,1844
2013-03-28,673,1512
2013-03-28,1186,1
2013-03-28,1186,245
2013-03-28,1363,108
2013-03-28,1556,8
2013-03-28,1844,646
2013-03-28,2001,3
2013-03-28,3166,27
2013-03-28,3167,1
2013-03-28,7419,83
2013-03-28,7598,53
2013-03-28,7599,53
2013-03-28,7601,53
2013-03-28,7602,53
2013-03-28,7604,53
2013-03-29,1,1186
2013-03-29,1,3139
2013-03-29,1,3163
2013-03-29,1,7341
2013-03-29,3,49
2013-03-29,3,111
2013-03-29,3,757
2013-03-29,3,1175
2013-03-29,3,1843
2013-03-29,49,757
2013-03-29,85,7334
2013-03-29,85,7598
2013-03-29,85,7599
2013-03-29,85,7601
2013-03-29,85,7602
2013-03-29,111,3
2013-03-29,111,7598
2013-03-29,111,7599
2013-03-29,111,7601
2013-03-29,111,7602
2013-03-29,111,7604
2013-03-29,168,7598
2013-03-29,168,7599
2013-03-29,168,7601
2013-03-29,168,7602
2013-03-29,177,244
2013-03-29,177,278
2013-03-29,266,177
2013-03-29,369,7604
2013-03-29,645,2343
2013-03-29,757,49
2013-03-29,757,113
2013-03-29,1159,7598
2013-03-29,1159,7599
2013-03-29,1159,7601
2013-03-29,1159,7602
2013-03-29,1175,3
2013-03-29,1843,3
2013-03-29,2343,645
2013-03-29,3139,1
2013-03-29,7341,1
2013-03-30,3,142
2013-03-30,3,2263
2013-03-30,3,7509
2013-03-30,73,97
2013-03-30,73,7595
2013-03-30,73,7604
2013-03-30,80,7598
2013-03-30,80,7599
2013-03-30,97,73
2013-03-30,142,3
2013-03-30,155,203
2013-03-30,198,7604
2013-03-30,203,155
2013-03-30,227,278
2013-03-30,227,7604
2013-03-30,249,7595
2013-03-30,249,7604
2013-03-30,262,3
2013-03-30,278,227
2013-03-30,288,3
2013-03-30,594,18
2013-03-30,2263,3
2013-03-30,2342,1
2013-03-30,7390,260
2013-03-30,7509,3
2013-03-30,7595,249
2013-03-30,7595,5342
2013-03-30,7595,7604
2013-03-31,1,1843
2013-03-31,3,288
2013-03-31,7,391
2013-03-31,83,207
2013-03-31,95,315
2013-03-31,102,7509
2013-03-31,197,198
2013-03-31,198,197
2013-03-31,199,315
2013-03-31,315,199
2013-03-31,391,7
2013-03-31,757,7509
2013-03-31,817,1186
2013-03-31,1186,817
2013-03-31,7509,102
2013-04-01,6,7604
2013-04-01,25,7509
2013-04-01,27,67
2013-04-01,27,333
2013-04-01,46,3178
2013-04-01,49,190
2013-04-01,67,27
